table_catalog,table_schema,table_name,table_type,is_insertable_into,is_typed,creation_time,table_name_lower
blockchain-etl,ethereum_trusttoken,TrueUSD_event_SetRegistry,VIEW,NO,NO,2020-05-15 09:33:24.641000+00:00,trueusd_event_setregistry
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_Paused,VIEW,NO,NO,2021-02-01 06:40:57.650000+00:00,totleprimary_v5_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_Paused,VIEW,NO,NO,2021-05-17 07:32:32.746000+00:00,totleprimary_0x3179_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_LogSwapCollection,VIEW,NO,NO,2021-02-01 06:33:50.150000+00:00,totleprimary_v2_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_Unpaused,VIEW,NO,NO,2021-02-03 07:22:34.173000+00:00,totleprimary_v7_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_Paused,VIEW,NO,NO,2021-02-01 06:33:37.680000+00:00,totleprimary_v3_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_Paused,VIEW,NO,NO,2021-02-01 06:36:13.958000+00:00,totleprimary_v4_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_OwnershipRenounced,VIEW,NO,NO,2021-02-01 06:41:07.239000+00:00,totleprimary_v5_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_LogSwapCollection,VIEW,NO,NO,2021-02-01 06:36:12.919000+00:00,totleprimary_v4_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_Unpaused,VIEW,NO,NO,2021-02-01 06:40:03.411000+00:00,totleprimary_v5_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_Unpaused,VIEW,NO,NO,2021-02-01 06:35:45.849000+00:00,totleprimary_v3_event_unpaused
blockchain-etl,ethereum_totle,Light_event_Swap,VIEW,NO,NO,2021-02-03 07:12:25.306000+00:00,light_event_swap
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_Unpaused,VIEW,NO,NO,2021-05-17 07:32:05.415000+00:00,totleprimary_0x7720_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_LogSwap,VIEW,NO,NO,2021-05-17 07:32:06.659000+00:00,totleprimary_0x3179_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_LogSwap,VIEW,NO,NO,2021-02-03 07:22:43.806000+00:00,totleprimary_v7_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_Log,VIEW,NO,NO,2021-02-01 06:35:25.201000+00:00,totleprimary_v3_event_log
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_Log,VIEW,NO,NO,2021-02-01 06:35:11.975000+00:00,totleprimary_v2_event_log
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_Unpaused,VIEW,NO,NO,2021-02-01 06:41:16.070000+00:00,totleprimary_v6_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_Paused,VIEW,NO,NO,2021-05-17 07:32:34.546000+00:00,totleprimary_0x7720_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_OwnershipRenounced,VIEW,NO,NO,2021-02-03 07:23:07.730000+00:00,totleprimary_v7_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_LogSwapCollection,VIEW,NO,NO,2021-02-03 07:22:56.656000+00:00,totleprimary_v7_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_OwnershipRenounced,VIEW,NO,NO,2021-05-17 07:30:50.223000+00:00,totleprimary_0x3179_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_LogSwapCollection,VIEW,NO,NO,2021-02-01 06:35:29.527000+00:00,totleprimary_v3_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_OwnershipTransferred,VIEW,NO,NO,2021-05-17 07:32:04.541000+00:00,totleprimary_0x7720_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_LogSwap,VIEW,NO,NO,2021-02-01 06:36:43.729000+00:00,totleprimary_v4_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_OwnershipRenounced,VIEW,NO,NO,2021-05-17 07:32:32.588000+00:00,totleprimary_0x7720_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_Paused,VIEW,NO,NO,2021-02-01 06:35:07.828000+00:00,totleprimary_v2_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_OwnershipTransferred,VIEW,NO,NO,2021-02-03 07:23:14.405000+00:00,totleprimary_v7_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_OwnershipTransferred,VIEW,NO,NO,2021-02-01 06:33:38.274000+00:00,totleprimary_v3_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_Log,VIEW,NO,NO,2021-02-01 06:38:25.396000+00:00,totleprimary_v5_event_log
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_OwnershipRenounced,VIEW,NO,NO,2021-02-01 06:36:44.605000+00:00,totleprimary_v4_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_LogSwapCollection,VIEW,NO,NO,2021-02-01 06:38:36.669000+00:00,totleprimary_v5_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_Unpaused,VIEW,NO,NO,2021-05-17 07:33:11.290000+00:00,totleprimary_0x3179_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_Log,VIEW,NO,NO,2021-02-01 06:34:31.521000+00:00,totleprimary_v4_event_log
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_OwnershipTransferred,VIEW,NO,NO,2021-02-01 06:32:59.494000+00:00,totleprimary_v2_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_OwnershipRenounced,VIEW,NO,NO,2021-02-01 06:33:39.286000+00:00,totleprimary_v3_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_LogSwap,VIEW,NO,NO,2021-05-17 07:30:52.037000+00:00,totleprimary_0x7720_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_Unpaused,VIEW,NO,NO,2021-02-01 06:33:45.598000+00:00,totleprimary_v2_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_v3_event_LogSwap,VIEW,NO,NO,2021-02-01 06:33:15.725000+00:00,totleprimary_v3_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_LogSwapCollection,VIEW,NO,NO,2021-02-01 06:39:04.477000+00:00,totleprimary_v6_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_LogSwap,VIEW,NO,NO,2021-02-01 06:36:58.468000+00:00,totleprimary_v5_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_OwnershipRenounced,VIEW,NO,NO,2021-02-01 06:40:52.545000+00:00,totleprimary_v6_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_LogSwap,VIEW,NO,NO,2021-02-01 06:41:10.172000+00:00,totleprimary_v6_event_logswap
blockchain-etl,ethereum_totle,Light_event_CancelUpTo,VIEW,NO,NO,2021-02-03 07:12:45.902000+00:00,light_event_cancelupto
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_OwnershipRenounced,VIEW,NO,NO,2021-02-01 06:35:10.213000+00:00,totleprimary_v2_event_ownershiprenounced
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_OwnershipTransferred,VIEW,NO,NO,2021-05-17 07:32:04.010000+00:00,totleprimary_0x3179_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_Paused,VIEW,NO,NO,2021-02-01 06:40:31.125000+00:00,totleprimary_v6_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_Log,VIEW,NO,NO,2021-02-01 06:38:59.832000+00:00,totleprimary_v6_event_log
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_LogSwapCollection,VIEW,NO,NO,2021-05-17 07:32:37.564000+00:00,totleprimary_0x3179_event_logswapcollection
blockchain-etl,ethereum_totle,Light_event_Cancel,VIEW,NO,NO,2021-02-03 07:12:21.121000+00:00,light_event_cancel
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_Unpaused,VIEW,NO,NO,2021-02-01 06:36:13.656000+00:00,totleprimary_v4_event_unpaused
blockchain-etl,ethereum_totle,TotlePrimary_0x3179_event_Log,VIEW,NO,NO,2021-05-17 07:30:53.143000+00:00,totleprimary_0x3179_event_log
blockchain-etl,ethereum_totle,TotlePrimary_v7_event_Paused,VIEW,NO,NO,2021-02-03 07:22:32.485000+00:00,totleprimary_v7_event_paused
blockchain-etl,ethereum_totle,TotlePrimary_v5_event_OwnershipTransferred,VIEW,NO,NO,2021-02-01 06:38:56.955000+00:00,totleprimary_v5_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_v2_event_LogSwap,VIEW,NO,NO,2021-02-01 06:33:05.532000+00:00,totleprimary_v2_event_logswap
blockchain-etl,ethereum_totle,TotlePrimary_v4_event_OwnershipTransferred,VIEW,NO,NO,2021-02-01 06:36:08.366000+00:00,totleprimary_v4_event_ownershiptransferred
blockchain-etl,ethereum_totle,TotlePrimary_0x7720_event_LogSwapCollection,VIEW,NO,NO,2021-05-17 07:30:58.588000+00:00,totleprimary_0x7720_event_logswapcollection
blockchain-etl,ethereum_totle,TotlePrimary_v6_event_OwnershipTransferred,VIEW,NO,NO,2021-02-01 06:41:05.041000+00:00,totleprimary_v6_event_ownershiptransferred
blockchain-etl,ethereum_tokenlon,TokenlonExchange_event_FillOrder,VIEW,NO,NO,2020-05-14 19:54:07.182000+00:00,tokenlonexchange_event_fillorder
blockchain-etl,ethereum_tornado,TornadoProxy_event_EncryptedNote,VIEW,NO,NO,2021-07-21 09:37:23.961000+00:00,tornadoproxy_event_encryptednote
blockchain-etl,ethereum_tornado,TornadoCash_event_Deposit,VIEW,NO,NO,2021-07-21 09:37:38.331000+00:00,tornadocash_event_deposit
blockchain-etl,ethereum_tornado,TornadoProxy_event_TornadoTreesUpdated,VIEW,NO,NO,2021-07-21 09:37:11.558000+00:00,tornadoproxy_event_tornadotreesupdated
blockchain-etl,ethereum_tornado,TornadoProxy_event_InstanceStateUpdated,VIEW,NO,NO,2021-07-21 09:37:01.455000+00:00,tornadoproxy_event_instancestateupdated
blockchain-etl,ethereum_tornado,TornadoCash_event_Withdrawal,VIEW,NO,NO,2021-07-21 09:37:42.518000+00:00,tornadocash_event_withdrawal
blockchain-etl,ethereum_tbtc,TBTCToken_event_Approval,VIEW,NO,NO,2020-07-10 17:21:41.464000+00:00,tbtctoken_event_approval
blockchain-etl,ethereum_tbtc,TBTCToken_event_Transfer,VIEW,NO,NO,2020-07-10 17:18:28.282000+00:00,tbtctoken_event_transfer
blockchain-etl,ethereum_tbtc,TBTCToken_call_burn,VIEW,NO,NO,2020-07-10 17:21:39.570000+00:00,tbtctoken_call_burn
blockchain-etl,ethereum_tbtc,TBTCToken_call_burnFrom,VIEW,NO,NO,2020-07-10 17:18:29.832000+00:00,tbtctoken_call_burnfrom
blockchain-etl,ethereum_tbtc,TBTCToken_call_mint,VIEW,NO,NO,2020-07-10 17:18:03.496000+00:00,tbtctoken_call_mint
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_PauserAdded,VIEW,NO,NO,2020-05-15 09:48:04.434000+00:00,xaut_tethertoken_event_pauseradded
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Unpaused,VIEW,NO,NO,2020-05-15 09:48:50.852000+00:00,xaut_tethertoken_event_unpaused
blockchain-etl,ethereum_tether,TetherToken_event_Transfer,VIEW,NO,NO,2020-05-15 09:48:37.635000+00:00,tethertoken_event_transfer
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Params,VIEW,NO,NO,2020-05-15 09:47:45.444000+00:00,xaut_tethertoken_event_params
blockchain-etl,ethereum_tether,TetherToken_event_DestroyedBlackFunds,VIEW,NO,NO,2020-05-15 09:45:33.949000+00:00,tethertoken_event_destroyedblackfunds
blockchain-etl,ethereum_tether,TetherToken_event_Params,VIEW,NO,NO,2020-05-15 09:45:41.439000+00:00,tethertoken_event_params
blockchain-etl,ethereum_tether,TetherToken_event_Deprecate,VIEW,NO,NO,2020-05-15 09:45:30.438000+00:00,tethertoken_event_deprecate
blockchain-etl,ethereum_tether,TetherToken_event_Pause,VIEW,NO,NO,2020-05-15 09:45:39.532000+00:00,tethertoken_event_pause
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Issue,VIEW,NO,NO,2020-05-15 09:50:04.805000+00:00,xaut_tethertoken_event_issue
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Redeem,VIEW,NO,NO,2020-05-15 09:48:24.882000+00:00,xaut_tethertoken_event_redeem
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_OwnershipTransferred,VIEW,NO,NO,2020-05-15 09:50:04.493000+00:00,xaut_tethertoken_event_ownershiptransferred
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Paused,VIEW,NO,NO,2020-05-15 09:47:56.657000+00:00,xaut_tethertoken_event_paused
blockchain-etl,ethereum_tether,TetherToken_event_Unpause,VIEW,NO,NO,2020-05-15 09:48:21.857000+00:00,tethertoken_event_unpause
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_AddedBlackList,VIEW,NO,NO,2020-05-15 09:47:03.064000+00:00,xaut_tethertoken_event_addedblacklist
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Deprecate,VIEW,NO,NO,2020-05-15 09:49:55.031000+00:00,xaut_tethertoken_event_deprecate
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_PauserRemoved,VIEW,NO,NO,2020-05-15 09:48:27.285000+00:00,xaut_tethertoken_event_pauserremoved
blockchain-etl,ethereum_tether,TetherToken_event_AddedBlackList,VIEW,NO,NO,2020-05-15 09:44:11.129000+00:00,tethertoken_event_addedblacklist
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_DestroyedBlackFunds,VIEW,NO,NO,2020-05-15 09:49:57.299000+00:00,xaut_tethertoken_event_destroyedblackfunds
blockchain-etl,ethereum_tether,TetherToken_event_Approval,VIEW,NO,NO,2020-05-15 09:44:09.373000+00:00,tethertoken_event_approval
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_RemovedBlackList,VIEW,NO,NO,2020-05-15 09:48:27.019000+00:00,xaut_tethertoken_event_removedblacklist
blockchain-etl,ethereum_tether,TetherToken_event_Redeem,VIEW,NO,NO,2020-05-15 09:45:39.482000+00:00,tethertoken_event_redeem
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Transfer,VIEW,NO,NO,2020-05-15 09:49:31.515000+00:00,xaut_tethertoken_event_transfer
blockchain-etl,ethereum_tether,TetherToken_event_Issue,VIEW,NO,NO,2020-05-15 09:45:33.378000+00:00,tethertoken_event_issue
blockchain-etl,ethereum_tether,TetherToken_event_RemovedBlackList,VIEW,NO,NO,2020-05-15 09:47:31.392000+00:00,tethertoken_event_removedblacklist
blockchain-etl,ethereum_tether,XAUt_TetherToken_event_Approval,VIEW,NO,NO,2020-05-15 09:49:53.419000+00:00,xaut_tethertoken_event_approval
blockchain-etl,ethereum_synthetix,sBTC_event_Burned,VIEW,NO,NO,2020-07-10 17:06:02.399000+00:00,sbtc_event_burned
blockchain-etl,ethereum_synthetix,sBTC_event_TokenStateUpdated,VIEW,NO,NO,2020-07-10 17:11:46.663000+00:00,sbtc_event_tokenstateupdated
blockchain-etl,ethereum_synthetix,RewardEscrow_event_VestingEntryCreated,VIEW,NO,NO,2020-05-14 17:48:24.727000+00:00,rewardescrow_event_vestingentrycreated
blockchain-etl,ethereum_synthetix,RewardEscrow_event_OwnerChanged,VIEW,NO,NO,2020-05-14 17:48:28.691000+00:00,rewardescrow_event_ownerchanged
blockchain-etl,ethereum_synthetix,sBTC_event_SelfDestructTerminated,VIEW,NO,NO,2020-07-10 17:10:02.878000+00:00,sbtc_event_selfdestructterminated
blockchain-etl,ethereum_synthetix,sBTC_event_SelfDestructInitiated,VIEW,NO,NO,2020-07-10 17:07:34.208000+00:00,sbtc_event_selfdestructinitiated
blockchain-etl,ethereum_synthetix,sBTC_event_OwnerChanged,VIEW,NO,NO,2020-07-10 17:07:17.894000+00:00,sbtc_event_ownerchanged
blockchain-etl,ethereum_synthetix,sBTC_event_Issued,VIEW,NO,NO,2020-07-10 17:08:14.333000+00:00,sbtc_event_issued
blockchain-etl,ethereum_synthetix,RewardEscrow_event_Vested,VIEW,NO,NO,2020-05-14 17:48:46.641000+00:00,rewardescrow_event_vested
blockchain-etl,ethereum_synthetix,sBTC_event_Approval,VIEW,NO,NO,2020-07-10 17:06:02.795000+00:00,sbtc_event_approval
blockchain-etl,ethereum_synthetix,sBTC_event_OwnerNominated,VIEW,NO,NO,2020-07-10 17:07:40.037000+00:00,sbtc_event_ownernominated
blockchain-etl,ethereum_synthetix,RewardEscrow_event_FeePoolUpdated,VIEW,NO,NO,2020-05-14 17:48:23.392000+00:00,rewardescrow_event_feepoolupdated
blockchain-etl,ethereum_synthetix,RewardEscrow_event_SynthetixUpdated,VIEW,NO,NO,2020-05-14 17:48:24.480000+00:00,rewardescrow_event_synthetixupdated
blockchain-etl,ethereum_synthetix,sBTC_event_SelfDestructed,VIEW,NO,NO,2020-07-10 17:06:36.908000+00:00,sbtc_event_selfdestructed
blockchain-etl,ethereum_synthetix,sBTC_event_SelfDestructBeneficiaryUpdated,VIEW,NO,NO,2020-07-10 16:53:04.925000+00:00,sbtc_event_selfdestructbeneficiaryupdated
blockchain-etl,ethereum_synthetix,sBTC_event_Transfer,VIEW,NO,NO,2020-07-10 17:10:27.411000+00:00,sbtc_event_transfer
blockchain-etl,ethereum_synthetix,sBTC_event_ProxyUpdated,VIEW,NO,NO,2020-07-10 16:53:05.277000+00:00,sbtc_event_proxyupdated
blockchain-etl,ethereum_synthetix,RewardEscrow_event_OwnerNominated,VIEW,NO,NO,2020-05-14 17:48:48.943000+00:00,rewardescrow_event_ownernominated
blockchain-etl,ethereum_superrare,SupeRare_event_Approval,VIEW,NO,NO,2020-05-14 19:33:58.347000+00:00,superare_event_approval
blockchain-etl,ethereum_superrare,SupeRare_event_OwnershipTransferred,VIEW,NO,NO,2020-05-14 19:36:36.449000+00:00,superare_event_ownershiptransferred
blockchain-etl,ethereum_superrare,SupeRare_event_AcceptBid,VIEW,NO,NO,2020-05-14 19:33:55.023000+00:00,superare_event_acceptbid
blockchain-etl,ethereum_superrare,SupeRare_event_SalePriceSet,VIEW,NO,NO,2020-05-14 19:34:03.779000+00:00,superare_event_salepriceset
blockchain-etl,ethereum_superrare,SupeRare_event_WhitelistCreator,VIEW,NO,NO,2020-05-14 19:36:42.984000+00:00,superare_event_whitelistcreator
blockchain-etl,ethereum_superrare,SupeRare_event_Bid,VIEW,NO,NO,2020-05-14 19:36:33.814000+00:00,superare_event_bid
blockchain-etl,ethereum_superrare,SupeRare_event_Transfer,VIEW,NO,NO,2020-05-14 19:36:27.773000+00:00,superare_event_transfer
blockchain-etl,ethereum_superrare,SupeRare_event_CancelBid,VIEW,NO,NO,2020-05-14 19:36:32.217000+00:00,superare_event_cancelbid
blockchain-etl,ethereum_superrare,SupeRare_event_Sold,VIEW,NO,NO,2020-05-14 19:36:27.145000+00:00,superare_event_sold
blockchain-etl,ethereum_sushiswap,MasterChef_event_Deposit,VIEW,NO,NO,2020-09-05 08:10:44.513000+00:00,masterchef_event_deposit
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Mint,VIEW,NO,NO,2020-09-09 19:46:06.847000+00:00,uniswapv2pair_event_mint
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Sync,VIEW,NO,NO,2020-09-09 19:30:05.652000+00:00,uniswapv2pair_event_sync
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Swap,VIEW,NO,NO,2020-09-09 19:30:05.391000+00:00,uniswapv2pair_event_swap
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Burn,VIEW,NO,NO,2020-09-09 19:29:30.263000+00:00,uniswapv2pair_event_burn
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Approval,VIEW,NO,NO,2020-09-09 19:29:29.211000+00:00,uniswapv2pair_event_approval
blockchain-etl,ethereum_sushiswap,UniswapV2Factory_event_PairCreated,VIEW,NO,NO,2020-09-09 17:28:20.026000+00:00,uniswapv2factory_event_paircreated
blockchain-etl,ethereum_sushiswap,MasterChef_event_Withdraw,VIEW,NO,NO,2020-09-05 08:10:52.969000+00:00,masterchef_event_withdraw
blockchain-etl,ethereum_sushiswap,MasterChef_event_EmergencyWithdraw,VIEW,NO,NO,2020-09-05 08:11:36.753000+00:00,masterchef_event_emergencywithdraw
blockchain-etl,ethereum_sushiswap,MasterChef_event_OwnershipTransferred,VIEW,NO,NO,2020-09-05 07:54:26.138000+00:00,masterchef_event_ownershiptransferred
blockchain-etl,ethereum_sushiswap,UniswapV2Pair_event_Transfer,VIEW,NO,NO,2020-09-09 19:50:52.508000+00:00,uniswapv2pair_event_transfer
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_OwnerAddition,VIEW,NO,NO,2020-05-15 09:50:29.992000+00:00,gsnmultisigwalletwithdailylimit_event_owneraddition
blockchain-etl,ethereum_multis,GSNMultisigFactory_event_OwnershipTransferred,VIEW,NO,NO,2020-05-15 09:42:53.917000+00:00,gsnmultisigfactory_event_ownershiptransferred
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_Deposit,VIEW,NO,NO,2020-05-15 09:50:06.539000+00:00,gsnmultisigwalletwithdailylimit_event_deposit
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_Revocation,VIEW,NO,NO,2020-05-15 09:52:40.252000+00:00,gsnmultisigwalletwithdailylimit_event_revocation
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_OwnerRemoval,VIEW,NO,NO,2020-05-15 09:50:29.913000+00:00,gsnmultisigwalletwithdailylimit_event_ownerremoval
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_Confirmation,VIEW,NO,NO,2020-05-15 09:49:42.087000+00:00,gsnmultisigwalletwithdailylimit_event_confirmation
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_ExecutionFailure,VIEW,NO,NO,2020-05-15 09:50:30.591000+00:00,gsnmultisigwalletwithdailylimit_event_executionfailure
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_Submission,VIEW,NO,NO,2020-05-15 09:52:41.484000+00:00,gsnmultisigwalletwithdailylimit_event_submission
blockchain-etl,ethereum_multis,GSNMultisigFactory_event_ContractInstantiation,VIEW,NO,NO,2020-05-15 09:40:26.104000+00:00,gsnmultisigfactory_event_contractinstantiation
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_RequirementChange,VIEW,NO,NO,2020-05-15 09:50:35.021000+00:00,gsnmultisigwalletwithdailylimit_event_requirementchange
blockchain-etl,ethereum_multis,GSNMultisigFactory_event_MinterRemoved,VIEW,NO,NO,2020-05-15 09:42:45.563000+00:00,gsnmultisigfactory_event_minterremoved
blockchain-etl,ethereum_multis,GSNMultisigFactory_event_MinterAdded,VIEW,NO,NO,2020-05-15 09:42:38.180000+00:00,gsnmultisigfactory_event_minteradded
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_Execution,VIEW,NO,NO,2020-05-15 09:50:09.291000+00:00,gsnmultisigwalletwithdailylimit_event_execution
blockchain-etl,ethereum_multis,GSNMultisigFactory_event_RelayHubChanged,VIEW,NO,NO,2020-05-15 09:44:49.707000+00:00,gsnmultisigfactory_event_relayhubchanged
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_DailyLimitChange,VIEW,NO,NO,2020-05-15 09:51:13.874000+00:00,gsnmultisigwalletwithdailylimit_event_dailylimitchange
blockchain-etl,ethereum_multis,GSNMultiSigWalletWithDailyLimit_event_RelayHubChanged,VIEW,NO,NO,2020-05-15 09:52:18.030000+00:00,gsnmultisigwalletwithdailylimit_event_relayhubchanged
blockchain-etl,ethereum_niftygateway,NiftyRegistry_event_OwnerAddition,VIEW,NO,NO,2021-03-19 01:49:29.775000+00:00,niftyregistry_event_owneraddition
blockchain-etl,ethereum_niftygateway,BuilderShop_call_createNewBuilderInstance,VIEW,NO,NO,2021-03-19 10:13:37.415000+00:00,buildershop_call_createnewbuilderinstance
blockchain-etl,ethereum_niftygateway,PackBuilderShop_event_BuilderInstanceCreated,VIEW,NO,NO,2021-03-19 02:19:00.739000+00:00,packbuildershop_event_builderinstancecreated
blockchain-etl,ethereum_niftygateway,BuilderShop_event_BuilderInstanceCreated,VIEW,NO,NO,2021-03-18 22:16:44.320000+00:00,buildershop_event_builderinstancecreated
blockchain-etl,ethereum_niftygateway,NiftyRegistry_event_OwnerRemoval,VIEW,NO,NO,2021-03-19 01:49:43.209000+00:00,niftyregistry_event_ownerremoval
